file,function,start_line,end_line
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","get_node_type",600,601
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","conv_refinement_rule",610,622
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","linear_refinement_rule",624,635
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","all_eq",638,651
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","first_two_eq",654,668
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","element_wise_eq",671,706
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","flatten_refinement_rule",708,741
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","conv_rule",743,758
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","__init__",765,769
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","refine",770,780
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","symbolic_relations",781,789
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","replace_dyn_with_fresh_var",790,807
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","convert_to_sympy_symbols",808,823
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","refine_node",824,858
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","get_node_type",851,852
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","infer_symbolic_relations",859,882
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","get_node_type",875,876
"backend/.venv/Lib/site-packages/torch/fx/experimental/graph_gradual_typechecker.py","get_parameter",883,915
"backend/.venv/Lib/site-packages/torch/fx/experimental/merge_matmul.py","split_result_tensors",12,13
"backend/.venv/Lib/site-packages/torch/fx/experimental/merge_matmul.py","may_depend_on",37,73
"backend/.venv/Lib/site-packages/torch/fx/experimental/merge_matmul.py","are_nodes_independent",74,91
"backend/.venv/Lib/site-packages/torch/fx/experimental/merge_matmul.py","merge_matmul",92,172
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","embedding_override",9,12
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","nn_layernorm_override",13,16
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","torch_relu_override",17,20
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","torch_nn_relu_override",21,24
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","functional_relu_override",25,29
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","torch_where_override",30,35
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","torch_abs_override",36,39
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","gen_constructor_wrapper",50,67
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","wrapper",52,65
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","check_has_proxy",55,58
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","install_tensor_meta",69,71
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","size",72,76
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","dim",77,81
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","shape",83,87
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","dtype",89,93
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","device",95,99
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","__getattr__",100,106
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","__init__",108,114
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","node",116,122
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","__call__",123,125
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","proxys_to_metas",129,137
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","create_proxy",143,201
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","getattr",202,207
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","call_module",208,211
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","_insert_module_as_submodule",212,225
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","path_of_module",226,235
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","proxy",236,238
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","trace",239,260
"backend/.venv/Lib/site-packages/torch/fx/experimental/meta_tracer.py","symbolic_trace",261,269
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",11,16
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",17,22
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",23,26
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",28,33
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",34,39
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",40,43
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",45,50
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",51,56
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",57,60
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",65,67
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",68,70
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",71,73
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",78,80
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",81,83
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",84,87
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",92,101
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",102,107
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",108,111
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",116,120
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",121,124
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",129,134
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",135,139
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",144,153
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",154,156
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",157,163
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",168,181
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",182,184
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",185,191
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",196,203
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",204,206
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",207,213
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",216,235
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",236,243
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",244,254
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",257,276
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",277,284
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",285,295
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",298,312
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",313,315
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",316,324
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",327,343
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",344,346
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",347,355
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",358,373
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",374,380
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",381,390
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",393,406
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",407,413
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",414,423
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",425,436
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",437,445
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",446,449
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",454,470
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",471,478
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",479,482
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",487,492
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",493,495
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",496,502
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",507,512
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",513,515
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",516,522
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__init__",527,532
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__repr__",533,535
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","__eq__",536,542
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","is_algebraic_expression",543,549
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","is_bool_expr",550,555
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint.py","is_dim",556,558
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","register_inference_rule",24,32
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","register",25,29
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","generate_flatten_constraints",33,42
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","get_attr_inference_rule",44,60
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","bmm_inference_rule",62,103
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","index_select_inference_rule",105,134
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","expand_inference_rule",136,171
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","equality_inference_rule",182,209
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","transpose_inference_rule",211,233
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","type_inference_rule",235,253
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","masked_fill_inference_rule",255,278
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","embedding_inference_rule_functional",280,292
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","embedding_inference_rule",294,301
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","gen_embedding_rules",302,326
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","tensor_inference_rule",328,336
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","view_inference_rule",339,375
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","size_inference_rule",377,414
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","range_check",415,429
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","cumsum_inference_rule",431,461
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","assert_inference_rule",463,467
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","getitem_inference_rule",469,527
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","gt_inference_rule",529,586
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","eq_inference_rule",588,624
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","neq_inference_rule",626,722
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","lt_inference_rule",724,765
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","full_inference_rule",767,779
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","arange_inference_rule",782,811
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","gen_broadcasting_constraints",812,823
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","broadcasting_inference_rule",829,887
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","flatten_inference_rule",889,921
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","layer_norm_functional",923,930
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","layer_norm_inference_rule",932,940
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","gen_layer_norm_constraints",941,962
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","relu_inference_rule",965,976
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","linear_inference_rule",978,986
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","torch_dim_inference_rule",988,1008
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","torch_linear_inference_rule",1010,1017
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","linear_constraints",1018,1041
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","add_layer_norm_constraints",1042,1062
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","add_linear_constraints",1063,1075
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","reshape_inference_rule",1077,1092
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","batchnorm_inference_rule",1094,1114
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","adaptive_inference_rule",1116,1135
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","conv2d_inference_rule",1137,1164
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","maxpool_inference_rule",1166,1184
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","__init__",1186,1193
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","generate_constraints",1194,1208
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_generator.py","generate_constraints_node",1209,1282
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","register_transformation_rule",22,30
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","register",23,27
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","valid_index",31,41
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","transform_transpose",43,63
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","transform_index_select",65,89
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","transform_get_item",91,122
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","valid_index_tensor",123,136
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","transform_get_item_tensor",138,198
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_binconstraint_t",200,262
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_binconstraint_d",264,281
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_conj",283,293
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_disj",295,305
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_gub",307,319
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_d_gub",321,330
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_calc_conv",332,354
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_calc_maxpool",356,378
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_calc_product",380,426
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_reshape",428,518
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_broadcasting",520,575
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","transform_constraint",576,595
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","calc_last_two_dims",596,644
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_all_int_dyn_dim_possibilities",645,664
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","is_target_div_by_dim",665,677
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","is_dim_div_by_target",678,690
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","gen_all_reshape_possibilities",691,731
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","broadcast_dim",732,761
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","apply_padding",762,825
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","no_broadcast_dim_with_index",826,853
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","gen_lists_of_dims",854,873
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","create_equality_constraints_for_broadcasting",874,904
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","gen_consistency_constraints",905,932
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","gen_greatest_upper_bound",933,970
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","generate_all_broadcasting_possibilities_no_padding",971,998
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py","gen_broadcasting_constraints",999,1041
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","transform_to_z3",15,119
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","transform_var",120,149
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","transform_dimension",150,174
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","transform_algebraic_expression",175,228
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","transform_all_constraints",229,252
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","iterate_till_fixed_point",253,262
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","transform_all_constraints_trace_time",263,317
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py","evaluate_conditional_with_constraints",318,346
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/util.py","gen_tvar",6,15
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/util.py","gen_dvar",16,24
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/util.py","gen_bvar",25,33
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/util.py","gen_tensor_dims",34,47
"backend/.venv/Lib/site-packages/torch/fx/experimental/migrate_gradual_types/util.py","gen_nat_constraints",48,53
"backend/.venv/Lib/site-packages/torch/fx/experimental/normalize.py","__init__",36,37
"backend/.venv/Lib/site-packages/torch/fx/experimental/normalize.py","run_node",43,64
"backend/.venv/Lib/site-packages/torch/fx/experimental/normalize.py","get_type",46,50
"backend/.venv/Lib/site-packages/torch/fx/experimental/normalize.py","call_function",65,71
"backend/.venv/Lib/site-packages/torch/fx/experimental/normalize.py","call_module",90,91
"backend/.venv/Lib/site-packages/torch/fx/experimental/normalize.py","call_function",143,144
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","_parent_name",17,24
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","matches_module_pattern",26,43
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","replace_node_module",44,49
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","fuse",50,78
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","remove_dropout",79,93
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","call_module",86,91
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","extract_subgraph",94,109
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","modules_to_mkldnn",127,144
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","reset_modules",145,156
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","__init__",158,163
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","gen_mkl_autotuner",164,201
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","use_mkl_heuristic",176,199
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","benchmark",187,194
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","use_mkl_length",202,209
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","__init__",211,214
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","make_set",215,218
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","find",219,226
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","join",227,235
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","optimize_for_inference",236,239
"backend/.venv/Lib/site-packages/torch/fx/experimental/optimization.py","get_color",339,346
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","__init__",12,20
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","__str__",21,23
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","recalculate_mem_size",24,28
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","add_node",29,39
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","remove_node",40,58
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_extra_size_of",100,127
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_latency_of_one_partition",128,129
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_top_nodes",133,152
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","dfs_helper",153,194
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_partition_to_latency_mapping",217,218
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_comm_latency_between",233,236
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_latency_of_partitioned_graph",269,272
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","dfs_helper",278,299
"backend/.venv/Lib/site-packages/torch/fx/experimental/partitioner_utils.py","get_top_partitions",300,310
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","fake_signature",54,58
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","decompose",60,68
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","is_sym_node",74,77
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","set_proxy_slot",78,93
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","has_proxy_slot",94,97
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","get_proxy_slot",101,113
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","snapshot_fake",114,116
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","extract_val",117,139
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","set_meta",146,154
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","thunkify",155,161
"backend/.venv/Lib/site-packages/torch/fx/experimental/proxy_tensor.py","track_tensor",162,183
